Year: 2013, Month: 12, Date: 28,6.0902452,2.5802455,4.7260785,15.2,42.839996,13.32,25.065002
Year: 2013, Month: 12, Date: 29,6.7802453,3.2502456,4.766495,0.1,38.519997,7.5599995,22.604998
Year: 2013, Month: 12, Date: 30,4.920245,0.16024542,2.2769125,0.0,19.8,7.5599995,13.514999
Year: 2013, Month: 12, Date: 31,5.3902454,-0.34975457,1.3014953,0.0,20.16,12.959999,16.319998
Year: 2014, Month: 01, Date: 01,8.720245,1.1102455,4.6323285,1.4000001,23.039999,17.28,20.61
Year: 2014, Month: 01, Date: 02,9.240245,3.5302453,6.002745,6.7999997,37.8,17.28,25.515
Year: 2014, Month: 01, Date: 03,10.400246,2.3402452,6.764828,0.8,34.92,20.16,27.824997
Year: 2014, Month: 01, Date: 04,7.880245,4.5002456,6.1927466,16.6,29.88,12.959999,19.769999
Year: 2014, Month: 01, Date: 05,7.480245,0.4302454,4.826079,5.4000006,35.28,12.24,23.924997
Year: 2014, Month: 01, Date: 06,9.5602455,0.13024542,4.848162,0.0,25.919998,18.0,21.464996
Year: 2014, Month: 01, Date: 07,13.200245,6.8302455,9.2789955,0.0,27.0,15.4800005,20.265
Year: 2014, Month: 01, Date: 08,13.230246,6.5502453,8.817745,0.0,20.880001,11.159999,17.37
Year: 2014, Month: 01, Date: 09,13.520246,5.5502453,9.371079,2.1,44.28,18.72,30.239998
Year: 2014, Month: 01, Date: 10,9.460245,3.4602456,6.735246,2.6000001,33.48,7.5599995,15.479999
Year: 2014, Month: 01, Date: 11,8.110246,2.0902452,5.358162,1.9000002,33.839996,5.3999996,19.47
Year: 2014, Month: 01, Date: 12,7.6002455,3.3002453,5.390245,0.0,18.359999,4.32,12.419998
Year: 2014, Month: 01, Date: 13,7.250245,3.0502453,5.1377454,3.4,20.16,8.28,15.524999
Year: 2014, Month: 01, Date: 14,6.8502455,3.6702452,5.1923285,2.2,24.119999,6.4799995,13.62
Year: 2014, Month: 01, Date: 15,5.460245,1.3802454,3.658162,0.0,20.16,11.159999,16.394999
Year: 2014, Month: 01, Date: 16,7.880245,3.8202453,5.7802453,12.6,33.48,16.56,22.935
Year: 2014, Month: 01, Date: 17,8.490246,2.6802454,5.016495,0.7,24.48,13.32,18.84
Year: 2014, Month: 01, Date: 18,5.500245,1.6002454,3.0656617,0.0,15.84,10.08,13.454998
Year: 2014, Month: 01, Date: 19,4.8102455,1.6202455,3.4860783,0.0,14.759999,9.0,11.505
Year: 2014, Month: 01, Date: 20,5.7402453,2.1702454,4.2264953,2.5,16.56,5.7599998,12.089997
Year: 2014, Month: 01, Date: 21,5.9702454,2.2002454,4.514412,3.0,20.880001,4.68,14.010001
Year: 2014, Month: 01, Date: 22,5.440245,0.5302454,3.4894116,0.0,14.759999,4.68,9.839999
Year: 2014, Month: 01, Date: 23,5.420245,-0.3797546,2.8881624,3.8000002,42.839996,10.440001,20.955
Year: 2014, Month: 01, Date: 24,4.3502455,-1.7597545,2.3052456,3.9,40.32,7.5599995,18.929998
Year: 2014, Month: 01, Date: 25,3.1602454,-2.6297545,0.33941197,0.1,34.92,7.5599995,12.81
Year: 2014, Month: 01, Date: 26,6.4102454,3.1002455,5.2364955,7.2000003,64.799995,25.199999,37.859997
